timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-21 18:13:51,b'@dw2essex @SadiqKhan Shame he doesn\xe2\x80\x99t get so outraged about all those stabbing and murders on his watch.',b'Sir_Tommy_',[],254
2019-06-21 18:13:49,"b'Nah the difference in Yewande &amp; Molly Mae is that Molly did like Tommy although she didn\xe2\x80\x99t lay it on thick, Yewande pushed danny away &amp; is now acting cringe &amp; possessive now she knows Arabella wants him. \xe2\x80\x98I\xe2\x80\x99ll go show some affection\xe2\x80\x99 like it\xe2\x80\x99s a chore, not out of love #loveisland'",b'singuIarityagb',['loveisland'],6996
2019-06-21 18:13:43,b'@Camtana25 If Tommy was tryna kiss Maura the way she was tryna kiss him the media would\xe2\x80\x99ve had a field day! This whole double standard stuff is disgraceful',b'__Calebgg',[],218
2019-06-21 18:13:39,b'@taliamanning13 @_tommy_wood_ you two finished already ?',b'Buckwall15',[],112
2019-06-21 18:13:34,b'@Tweetersib @blackenedmiles @evanchwalek I think this might be the only pic(screenshot left). he took it off his fb',b'tommy__burner',[],47
2019-06-21 18:13:30,b'@EverSoSerious1 That doesn\xe2\x80\x99t sound so good?',b'tommy_lufc',[],4049
2019-06-21 18:13:22,b'@Cliff_Wolf Cliff please tell me Rays will be in the Tampa Bay Area forever I hope so I know u are a huge Rays fan and I think it will happen Rays will get a new stadium',b'tommy_leverone',[],1465
2019-06-21 18:13:14,b'PRE-SEASON FIXTURE UPDATE: We are pleased to announce that former Crow Tommy Malins will be bringing his @Bergsoy_Fotball team to Garden Walk on Wed 7th August for a pre-season fixture.  #CROWS #COYC https://t.co/kvp5okzpKs',b'RoystonTownFC',"['CROWS', 'COYC']",6077
2019-06-21 18:13:13,b'I Feel Like Tommy V Rn',b'_blade777',[],38
2019-06-21 18:13:08,b'An incredibly passionate talk by Tommy about how the UK war on drugs is failing and results in many deaths a year @LabourDrugRef https://t.co/e3Jw7yb8Vr',b'RobBarkerW',[],586
2019-06-21 18:13:03,b'@BigRubee Or tommy boys',b'ChelseaMarie85',[],209
