timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-25 17:18:28,b'@AstroAnnimal @Space_Station @NASA_Astronauts @NASA @NASA_Johnson Welcome',b'frsabreu',[],20
2019-06-25 17:18:25,"b'@mmaschin2 @JamieBeach @HiFiWhiPhi @JoshShaffer2030 @DoubleEagle49 @RealCandaceO @NASA They are pushing an agenda, which has nothing to do with science.'",b'SteveSGoddard',[],34059
2019-06-25 17:18:18,b'@ProfBrianCox Well Done = Good Science and has generated a great following (ready for Moon and Mars Adventures! ) . @nasa @esa .',b'albertfeynman',[],426
2019-06-25 17:18:10,b'@Franchise213 @Space_Station @AstroAnnimal @Astro_DavidS @roscosmos @NASA Fake what?',b'Liquida61352136',[],0
2019-06-25 17:16:35,b'@SteveSGoddard @JamieBeach @HiFiWhiPhi @JoshShaffer2030 @DoubleEagle49 @RealCandaceO @NASA Saying they are \xe2\x80\x9cincompetent\xe2\x80\x9d implies they are incapable of properly doing their jobs. What they actually are is willfully negligent. They choose to put forward deceptive information!',b'mmaschin2',[],14
2019-06-25 17:15:23,"b"".@NASA is planning a 'Name the Rover' contest for the upcoming Mars2020 rover, however it's only for kids in the USA. So I'll just enjoy the cutest picture of a rover ever (they made for the announcement) https://t.co/Q7A4NSAK2Q https://t.co/KkXxVKMVMb""",b'jesserogerson',[],1475
2019-06-25 17:13:58,"b'""This is a great win for a #Colorado company"", says Maxar CEO Dan Jablonsky in a @DenverChannel interview about the @NASA Gateway program. https://t.co/kQUPB63rPy'",b'Maxar',['Colorado'],32848
2019-06-25 17:13:46,b'@NASA @AstroAnnimal @NASA_Astronauts @Astro_DavidS @csa_asc @roscosmos Cool!',b'BendiTerese',[],9
2019-06-25 17:13:38,"b""@NASA @SpaceX WOULD YOU GUYS ACTUALLY BE ABLE TOUILD A MODERATE SPACE SHUTTLE THAT DOESN'T LOOK LIKE APOLLO ? BRING BACK THE SPACESHUTTLE OR GO STEALTH BATMAN PLANE OR X-MEN BLACK BIRD !""",b'CHARIS4AALIYAH1',[],20
2019-06-25 17:12:23,b'@XploreDeepSpace @NASA @NBCNews Cool stuff!  I hope it bears fruit!',b'steveg3215',[],11
