timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-26 17:25:44,"b'""God forbid you be a gay woman and a person of color in this country, because you\xe2\x80\x99d be really fucked."" If he was going to pick a fight with anyone, it was going to be her.  Tsk tsk #MeganRapinoe  https://t.co/kGZFubUnmR'",b'Sciency_Jax',['MeganRapinoe'],572
2019-06-26 17:25:39,b'@JayjGibson @HotspurEdition Goals scored by English strikers at all World Cup competitions in history  Lineker (10) KANE (6)\xf0\x9f\x92\xa5 Hurst (5) Owen (4) Charlton (4) Beckham (3) Gerrard (3)',b'ForzaYids',[],6204
2019-06-26 17:25:26,b'World Cup 2019: Bhuvneshwar bowls full tilt in nets ahead of West Indies clash https://t.co/fEgpkX2ur4',b'TOISportsNews',[],93292
2019-06-26 17:25:22,"b""@eugenegu @realDonaldTrump @mPinoe If they win the World Cup it's because of Trump""",b'rcthompson01',[],241
2019-06-26 17:25:20,"b""For Cardiff or Swansea? Ha! I thought of you yesterday when came across this on YouTube - Frank Bough introducing ITV's coverage of the 1991 Rugby World Cup. An interesting array of people appear on this. I'm guessing you were working on the production!: https://t.co/uUj0nw3tbJ https://t.co/3Eh2iU7ZCc""",b'MarcusStead',[],2693
2019-06-26 17:25:19,"b""@MariaEdgewater This year's World Cup is going to India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x98\x85\xf0\x9f\x98\x85""",b'Chalisay_',[],2504
2019-06-26 17:25:16,b'@ESPNcricinfo They all got Hafeez out in his last world cup. He is supposed to be one of the best player against spin bowling.',b'ping2aj',[],72
2019-06-26 17:25:05,"b""Gayle says 'definitely' playing ODIs and 'maybe' Test post World Cup https://t.co/hrSK8O9kBn https://t.co/4cWPUX370S""",b'ApnaBannuSports',[],451
2019-06-26 17:25:04,"b'#CWC19 Jason Holder on Chris Gayle\'s retirement backflip: ""... if he\'s dedicated to playing for West Indies any longer, I feel it\'s definitely going to benefit us"" https://t.co/Jv5G6oXVX1'",b'ITGDsports',['CWC19'],3982
2019-06-26 17:25:01,"b'World Cup, D (round-robin): India 3-2 Australia: https://t.co/3e41jrsUBo'",b'SnookerResults',[],539
2019-06-26 17:24:57,"b""What I have enjoyed most about this World Cup is proper pitches, not the obscene run tests we're used to. You have to graft on these to score runs.""",b'KEVINMORT',[],1105
2019-06-26 17:24:55,"b'World Cup, D (round-robin): Finished: India 3-2 Australia: https://t.co/OSgQJKB2xx'",b'SnookerScores',[],772
2019-06-26 17:24:55,"b'@prime861 @msdhoni Dear sir Yuvraj sing bring us in to semis.. Check it out.. Dear... If u think Dhoni is super hero for Indian cricket in that World Cup.. Why you played 10 more... Go with Mr Dhoni... He ll bowl,  bat , field and wckt keeping also..brao'",b'RahulKadu3',[],49
2019-06-26 17:24:53,"b'Hafeez has been dismissed by Williamson, Finch and Markram in this world cup.  #PAKvNZ Credit: Udit Patel'",b'Ishu_Subham_R',['PAKvNZ'],3
2019-06-26 17:24:45,b'@munro_mclaren @bibba7456 @BrookeBCNN @USWNT @mPinoe @cbrennansports One the US womans team played a 14yr old boy team and lost and this happend before with other countries two the womans world cup makes 50 times less because its the equivalent  of watching  14 yearold boys and the womans salary is only 3 times less shouldnt be 50 times less',b'Nichola42363108',[],0
2019-06-26 17:24:43,"b""Everyone crying about England hosting this World Cup, disregarding the washout games, aren't y'all happy to see 230-270 targets being genuine match winning scores?  Reminds me of my childhood in the 90s. #CWC19 #nzvpak""",b'sarveshayre',"['CWC19', 'nzvpak']",309
2019-06-26 17:24:41,"b""Megan Rapinoe, co-captain of the U.S. women\xe2\x80\x99s national soccer team, has no plans to meet Donald Trump if the squad wins the World Cup. Indeed, she's blunt about that. https://t.co/kQWlikC16X via @HuffPostPol""",b'swsavannah',[],85
2019-06-26 17:24:41,"b'World Cup, D (round-robin): Australia 2-3 India: https://t.co/OSgQJKB2xx'",b'SnookerScores',[],772
2019-06-26 17:24:38,"b""Women's World Cup: Steph Houghton trains but Mille Bright a 'doubt' for\xc2\xa0Norway https://t.co/aY1U0XQxbD""",b'SeymourProducts',[],365
2019-06-26 17:24:37,b'me and my internalized misogyny trying to watch the womens world cup https://t.co/n4OJxSbRUE',b'doubtpointv2',[],119
2019-06-26 17:24:29,b'oh my heart https://t.co/ZxBHafT7g6',b'waterudoingtho',[],51
2019-06-26 17:24:21,"b""Megan Rapinoe has harsh response about possible White House visit https://t.co/9MeoVFlFuF  If the U.S. women's nat'l soccer team wins the 2019 FIFA Women's World Cup maybe POTUS won't F***ing invite Rapinoe to the WH!""",b'RufusTF45774819',[],27
2019-06-26 17:24:16,"b""@RayNotTai97 @OzilThings He had two injuries this year and still got 20 goals in the PL. He's won back to back golden boots in the PL the seasons before this and in the world cup. What more do you want?""",b'Spurs_Shreyas',[],120
